pickup_datetime,passenger_count,trip_distance_mi,fare_amount,tip_amount,total_amount
2013-02-05T19:42,3,1.5,7.5,1.7,10.7
2013-02-08T10:03,1,1.14,10.0,2.0,12.5
2013-02-10T22:16,1,1.82,8.0,1.7,10.7
2013-02-10T22:13,6,3.34,12.0,0.0,13.0
2013-02-10T22:13,5,2.97,12.5,0.0,13.5
2013-02-10T22:17,6,2.46,9.0,0.0,10.0
2013-02-08T10:08,1,0.56,6.0,0.0,6.5
2013-02-08T10:09,1,1.29,6.5,0.0,7.0
2013-02-05T19:40,1,1.4,7.0,1.6,10.1
2013-02-05T19:40,1,1.58,8.5,1.25,11.25
2013-02-05T19:44,1,0.74,5.0,1.5,8.0
2013-02-08T09:44,1,1.03,5.5,1.1,7.1
2013-02-05T19:20,2,1.75,10.5,2.3,14.3
2013-02-05T18:58,1,12.05,35.0,7.2,48.5
2013-02-08T09:39,1,1.04,7.5,1.5,9.5
2013-02-08T09:32,1,3.99,15.5,3.1,19.1
2013-02-08T09:38,1,0.73,7.5,0.0,8.0
2013-02-08T09:23,5,2.34,16.5,0.0,17.0
2013-02-08T09:35,2,2.18,10.5,2.1,13.1
2013-02-08T09:42,1,0.53,5.5,0.0,6.0
2013-02-08T09:48,1,0.02,52.0,0.0,52.5
2013-02-01T08:01:19,1,0.8,5.0,1.5,7.0
2013-02-08T10:00,1,5.81,21.0,2.0,23.5
2013-02-10T22:22,5,3.06,13.0,0.0,14.0
2013-02-10T22:27,5,1.55,6.5,0.0,7.5
2013-02-08T10:09,1,1.14,8.5,1.5,10.5
2013-02-08T10:04,1,8.42,26.0,5.0,36.3
2013-02-10T22:24,5,2.9,11.5,0.0,12.5
2013-02-10T22:29,1,2.57,9.5,3.0,13.5
2013-02-05T19:18,1,2.12,8.5,0.0,10.0
2013-02-05T19:25,1,0.86,5.0,1.2,7.7
2013-02-05T19:23,4,0.6,5.0,0.0,6.5
2013-02-10T21:13,1,8.38,26.0,5.3,32.3
2013-02-10T21:13,1,4.24,16.5,0.0,17.5
2013-02-10T21:19,6,3.21,12.5,0.0,13.5
2013-02-08T09:37,5,0.88,5.5,1.1,7.1
2013-02-08T09:34,1,1.33,7.0,5.14,12.64
2013-02-10T21:29,1,1.18,5.5,0.0,6.5
2013-02-05T19:23,4,1.28,7.0,0.0,8.5
2013-02-08T09:21,1,5.39,19.0,2.0,21.5
2013-02-05T19:19,1,1.54,10.5,2.3,14.3
2013-02-05T19:19,1,1.83,9.5,1.5,12.5
2013-02-10T21:31,1,1.18,6.5,1.4,8.9
2013-02-08T09:37,1,0.64,5.0,0.0,5.5
2013-02-08T09:39,5,1.83,8.0,1.6,10.1
2013-02-08T08:48,1,32.96,103.0,0.0,118.05
2013-02-05T19:22,6,1.43,7.5,2.12,11.12
2013-02-08T09:34,1,2.93,10.5,2.1,13.1
2013-02-10T22:23,1,1.3,8.0,0.0,9.0
2013-02-10T22:26,5,1.69,7.0,0.0,8.0
2013-02-05T19:35,1,3.9,14.5,0.0,16.0
2013-02-05T19:46,1,0.79,5.0,0.0,6.5
2013-02-10T22:12,1,3.32,16.0,0.0,17.0
2013-02-10T22:24,1,1.13,6.0,1.62,8.62
2013-02-10T22:23,1,2.56,10.5,2.0,13.5
2013-02-08T10:16,2,0.68,5.0,1.0,6.5
2013-02-10T22:31,1,1.08,6.0,0.0,7.0
2013-02-08T09:59,1,3.4,15.0,1.0,16.5
2013-02-10T22:17,3,4.13,15.0,2.0,18.0
2013-02-10T22:32,1,1.48,7.5,0.0,8.5
2013-02-08T10:10,6,1.32,10.0,2.0,12.5
2013-02-08T10:03,1,2.65,15.0,0.0,15.5
2013-02-08T10:13,1,2.85,12.0,2.0,14.5
2013-02-05T19:43,1,1.98,8.0,1.8,11.3
2013-02-05T19:33,1,2.18,11.0,2.4,14.9
2013-02-10T22:25,1,1.6,8.0,1.0,10.0
2013-02-08T10:16,1,1.0,7.5,0.0,8.0
2013-02-10T22:22,2,2.99,12.5,0.0,13.5
2013-02-08T10:14,1,1.54,7.5,1.5,9.5
2013-02-10T22:29,1,1.5,6.5,1.4,8.9
2013-02-10T22:18,2,5.63,18.0,1.0,20.0
2013-02-05T19:47,1,0.57,4.5,1.1,7.1
2013-02-05T19:47,1,0.44,4.0,0.0,5.5
2013-02-10T22:28,1,1.27,6.0,1.3,8.3
2013-02-10T22:23,1,3.0,12.0,2.5,15.5
2013-02-08T09:07,1,8.42,25.5,0.0,30.8
2013-02-10T20:53,2,2.23,10.5,0.0,11.5
2013-02-10T20:34,1,18.4,52.0,0.0,52.5
2013-02-05T19:21,1,0.28,3.5,1.35,6.35
2013-02-05T19:14,5,0.65,5.0,1.0,7.5
2013-02-05T18:50,1,4.61,21.5,3.5,26.5
2013-02-08T09:11,1,1.34,8.5,0.0,9.0
2013-02-08T09:15,2,1.13,7.0,1.4,8.9
2013-02-10T21:07,6,0.64,4.5,0.0,5.5
2013-02-10T20:57,2,2.18,10.0,3.15,14.15
2013-02-08T08:57,2,5.03,23.5,4.7,28.7
2013-02-10T20:58,1,1.96,10.0,2.1,13.1
2013-02-08T09:15,1,0.71,7.5,1.0,9.0
2013-02-08T09:24,3,0.52,4.0,0.8,5.3
2013-02-08T09:25,5,0.59,4.0,0.8,5.3
2013-02-10T21:08,1,0.49,4.0,0.0,5.0
2013-02-10T20:54,1,2.57,10.0,0.0,11.0
2013-02-08T09:11,1,1.67,11.0,2.2,13.7
2013-02-08T08:48,1,10.7,35.0,7.0,47.3
2013-02-08T08:57,1,8.89,30.5,6.1,37.1
2013-02-10T20:41,1,3.06,15.0,0.0,16.0
2013-02-10T21:07,2,1.61,7.5,1.6,10.1
2013-02-08T09:22,1,0.03,4.5,0.0,5.0
2013-02-10T20:46,2,1.71,7.5,0.0,8.5
2013-02-05T19:26,2,0.87,5.5,1.3,8.3
2013-02-10T21:13,3,4.72,17.5,4.5,23.0
2013-02-10T21:33,1,0.51,4.0,0.0,5.0
2013-02-08T09:11,1,8.01,29.0,0.0,29.5
2013-02-08T09:29,1,2.94,15.0,1.0,16.5
2013-02-08T09:22,1,12.53,36.5,7.3,49.1
2013-02-08T09:46,5,0.64,4.0,1.0,5.5
2013-02-05T19:35,1,0.82,4.5,1.1,7.1
2013-02-05T19:27,1,0.79,6.0,1.4,8.9
2013-02-08T09:40,1,1.46,7.5,2.0,10.0
2013-02-05T19:19,5,2.19,10.0,0.0,11.5
2013-02-05T19:22,5,3.39,12.5,0.0,14.0
2013-02-05T19:22,2,1.48,7.0,0.0,8.5
2013-02-10T21:26,6,2.84,15.0,0.0,16.0
2013-02-10T21:23,2,9.36,28.0,5.7,39.5
2013-02-10T21:41,5,1.56,6.5,2.1,9.6
2013-02-08T09:45,3,1.28,7.5,0.0,8.0
2013-02-08T09:48,1,0.55,4.0,0.8,5.3
2013-02-08T09:35,1,1.5,12.0,2.4,14.9
2013-02-10T21:42,3,0.72,5.0,0.0,6.0
2013-02-10T21:30,2,5.01,18.0,5.55,24.55
2013-02-10T19:22,1,2.72,10.5,0.0,11.0
2013-02-10T21:33,1,1.06,6.0,1.3,8.3
2013-02-10T21:32,3,2.76,12.5,1.5,15.0
2013-02-08T09:39,2,1.59,9.0,1.8,11.3
2013-02-10T21:32,1,3.25,12.5,2.0,15.5
2013-02-10T21:36,4,1.59,7.5,1.0,9.5
2013-02-08T09:42,5,1.13,6.5,1.62,8.62
2013-02-08T09:46,1,0.33,3.5,0.0,4.0
2013-02-08T09:38,1,0.63,6.0,0.0,6.5
2013-02-10T21:35,1,0.85,6.0,0.0,7.0
2013-02-10T21:33,2,2.55,11.5,0.0,12.5
2013-02-08T09:38,3,2.57,10.5,2.62,13.62
2013-02-05T19:21,1,2.31,11.0,3.6,16.1
2013-02-08T09:23,1,3.5,18.5,3.7,22.7
2013-02-08T09:43,1,0.79,6.5,1.3,8.3
2013-02-05T19:10,4,11.43,32.5,10.05,48.85
2013-02-08T09:47,1,0.33,3.5,0.0,4.0
2013-02-05T19:26,5,1.01,7.0,1.0,9.5
2013-02-08T09:47,5,1.07,5.5,1.0,7.0
2013-02-08T09:36,3,3.49,16.0,1.5,18.0
2013-02-08T09:37,3,2.72,12.0,2.4,14.9
2013-02-05T19:25,1,1.19,8.5,0.0,10.0
2013-02-08T09:39,1,1.34,7.5,0.0,8.0
2013-02-05T19:27,1,1.07,7.0,0.0,8.5
2013-02-08T10:02,1,0.86,5.5,1.65,7.65
2013-02-08T09:48,1,2.07,12.5,0.0,13.0
2013-02-05T19:30,1,1.66,8.5,0.0,10.0
2013-02-10T21:54,1,9.01,26.5,5.4,32.9
2013-02-05T19:26,5,1.77,10.0,0.0,11.5
2013-02-05T19:37,1,0.73,5.5,0.0,7.0
2013-02-08T09:52,1,1.06,7.5,0.0,8.0
2013-02-05T19:40,1,1.07,5.5,1.62,8.62
2013-02-10T22:16,1,1.43,8.5,0.0,9.5
2013-02-10T22:18,6,1.23,6.5,0.0,7.5
2013-02-08T09:56,6,3.21,16.5,0.0,17.0
2013-02-08T10:07,2,1.22,7.5,0.0,8.0
2013-02-08T10:15,1,0.54,5.0,1.5,7.0
2013-02-10T22:18,1,2.19,10.0,1.0,12.0
2013-02-10T22:22,2,1.54,7.5,1.6,10.1
2013-02-10T22:13,5,4.93,16.5,3.0,20.5
2013-02-10T22:10,1,5.49,19.5,1.75,22.25
2013-02-08T09:46,1,4.57,22.5,5.62,28.62
2013-02-08T10:15,1,0.8,5.5,0.0,6.0
2013-02-08T10:05,1,1.23,9.5,0.0,10.0
2013-02-08T10:12,1,1.27,9.0,1.8,11.3
2013-02-01T08:10:50,1,0.8,5.5,0.6,6.6
2013-02-10T22:18,1,2.25,10.0,0.0,11.0
2013-02-08T09:58,1,2.78,14.5,1.5,16.5
2013-02-08T10:03,1,2.24,11.0,0.0,11.5
2013-02-08T10:15,6,0.5,5.0,0.0,5.5
2013-02-08T10:10,1,1.06,7.0,1.4,8.9
2013-02-08T10:10,1,1.42,8.0,1.6,10.1
2013-02-08T10:11,3,0.91,6.0,0.0,6.5
2013-02-08T10:11,2,1.2,6.0,0.0,6.5
2013-02-08T10:09,1,1.63,9.5,1.0,11.0
2013-02-08T10:15,1,2.54,10.0,2.0,12.5
2013-02-08T10:06,3,1.83,11.0,2.2,13.7
2013-02-08T10:12,1,1.35,6.5,0.0,7.0
2013-02-10T22:13,1,4.34,15.5,0.0,16.5
2013-02-08T10:03,1,1.7,10.0,1.5,12.0
2013-02-08T09:26,2,18.99,59.0,11.8,76.1
2013-02-08T10:19,6,0.59,4.0,0.8,5.3
2013-02-08T10:16,1,1.09,6.0,0.0,6.5
2013-02-08T10:12,1,4.05,13.0,0.0,18.3
2013-02-08T10:11,1,1.84,8.5,0.0,9.0
2013-02-08T09:41,1,2.2,14.5,3.62,18.62
2013-02-05T19:33,1,1.49,7.5,0.0,9.0
2013-02-05T19:35,1,0.67,5.5,0.0,7.0
2013-02-10T21:52,5,4.64,16.0,0.0,17.0
2013-02-05T19:32,6,0.88,6.5,1.5,9.5
2013-02-05T19:01,5,18.77,52.0,5.0,57.5
2013-02-10T21:02,1,2.64,15.0,0.0,16.0
2013-02-05T19:12,2,10.7,32.0,6.6,44.9
2013-02-05T18:51,5,18.27,52.0,0.0,57.3
2013-02-08T09:26,1,1.6,7.5,0.0,8.0
2013-02-08T09:26,1,1.96,10.0,2.0,12.5
2013-02-08T09:25,2,0.62,5.5,2.0,8.0
2013-02-08T08:24,1,18.69,52.0,10.4,67.7
2013-02-08T09:13,1,2.57,14.0,2.0,16.5
2013-02-08T08:57,2,16.47,52.0,0.0,57.3
2013-02-08T09:16,5,2.66,14.0,1.5,16.0
2013-02-08T09:31,1,0.64,5.0,1.0,6.5
2013-02-08T09:35,1,0.48,4.0,2.0,6.5
2013-02-05T19:10,5,2.48,12.0,2.6,16.1
2013-02-05T19:08,2,3.96,16.0,3.0,20.5
2013-02-05T19:22,1,0.09,5.0,1.0,7.5
2013-02-10T21:11,1,2.75,12.5,2.0,15.5
2013-02-05T19:19,1,0.75,5.0,1.0,7.5
2013-02-10T21:22,1,1.04,5.0,1.1,7.1
2013-02-10T21:20,1,0.84,5.5,1.2,7.7
2013-02-08T09:21,1,2.94,12.0,2.4,14.9
2013-02-08T09:25,5,2.15,9.5,2.38,12.38
2013-02-08T09:33,1,0.33,3.5,0.0,4.0
2013-02-08T09:33,1,0.7,4.5,0.0,5.0
2013-02-08T09:19,1,1.07,11.0,2.2,13.7
2013-02-08T09:35,5,4.12,18.5,0.0,19.0
2013-02-05T19:02,6,4.16,22.5,0.0,24.0
2013-02-05T19:32,2,2.94,12.5,2.7,16.7
2013-02-10T21:55,1,2.51,9.5,2.0,12.5
2013-02-10T21:47,1,1.98,9.5,0.0,10.5
2013-02-08T09:43,5,1.49,12.5,2.5,15.5
2013-02-05T19:20,2,3.41,13.5,1.35,16.35
2013-02-10T21:45,5,2.81,15.0,0.0,16.0
2013-02-05T19:38,2,0.45,4.0,1.25,6.75
2013-02-08T09:53,1,1.32,8.0,0.0,8.5
2013-02-10T21:49,1,2.66,11.5,3.6,16.1
2013-02-08T09:38,5,0.87,9.5,1.0,11.0
2013-02-10T21:45,3,1.01,5.5,0.0,6.5
2013-02-10T21:43,6,2.23,8.5,1.0,10.5
2013-02-10T21:45,3,1.08,6.0,0.0,7.0
2013-02-05T18:59,1,4.53,22.5,2.0,26.0
2013-02-10T21:40,2,3.01,11.0,2.0,14.0
2013-02-10T21:37,1,4.19,15.5,1.6,18.1
2013-02-10T21:38,1,2.01,10.0,1.0,12.0
2013-02-10T21:43,1,1.11,6.0,1.3,8.3
2013-02-10T21:47,1,1.13,6.5,0.0,7.5
2013-02-05T19:30,1,0.97,5.5,0.0,7.0
2013-02-05T19:31,1,0.66,4.5,0.0,6.0
2013-02-08T09:36,1,6.96,21.5,0.0,22.0
2013-02-10T21:45,6,1.13,6.0,0.0,7.0
2013-02-10T21:48,6,1.18,5.0,1.1,7.1
2013-02-08T09:47,5,2.75,12.5,2.5,15.5
2013-02-08T09:33,1,2.84,14.0,1.5,16.0
2013-02-08T09:46,1,0.83,6.0,1.5,8.0
2013-02-10T21:43,5,2.85,10.0,2.1,13.1
2013-02-08T09:44,1,0.89,7.0,1.2,8.7
2013-02-10T21:46,4,1.15,6.0,0.0,7.0
2013-02-10T21:43,3,3.21,11.0,0.0,12.0
2013-02-10T21:49,1,0.74,4.5,0.0,5.5
2013-02-10T21:44,2,1.36,8.5,0.0,9.5
2013-02-10T21:53,1,0.57,4.0,0.9,5.9
2013-02-10T21:41,1,2.23,8.5,0.0,9.5
2013-02-08T09:44,1,1.12,8.0,0.0,8.5
2013-02-10T22:23,2,6.46,22.5,1.0,24.5
2013-02-10T22:32,1,3.29,13.0,0.0,14.0
2013-02-10T22:38,5,2.03,8.0,0.0,9.0
2013-02-10T22:42,1,1.2,6.0,1.3,8.3
2013-02-05T19:40,2,4.03,13.5,1.0,16.0
2013-02-05T19:46,6,6.55,19.0,0.0,20.5
2013-02-10T22:31,1,5.44,17.0,2.0,20.0
2013-02-10T22:41,5,0.75,5.5,0.0,6.5
2013-02-10T22:25,1,9.56,28.5,4.0,38.3
2013-02-08T10:23,1,0.64,5.5,0.0,6.0
2013-02-08T10:26,1,0.78,6.5,0.0,7.0
2013-02-08T10:23,1,1.73,10.0,2.0,12.5
2013-02-05T19:51,2,0.54,4.5,0.0,6.0
2013-02-05T19:44,1,1.72,8.5,1.9,11.9
2013-02-05T19:10,1,2.61,12.0,0.0,13.5
2013-02-08T09:44,1,3.78,14.0,1.5,16.0
2013-02-08T09:41,1,2.11,14.5,0.0,15.0
2013-02-05T19:32,3,0.85,5.5,1.3,8.3
2013-02-05T19:32,1,0.65,6.0,2.1,9.6
2013-02-10T22:06,1,0.71,6.0,0.0,7.0
2013-02-10T22:07,1,0.93,5.5,0.0,6.5
2013-02-08T09:55,2,1.22,7.5,0.0,8.0
2013-02-08T09:52,1,0.63,8.0,0.0,8.5
2013-02-08T09:59,2,0.72,6.0,0.0,6.5
2013-02-08T09:55,4,1.6,9.5,0.0,10.0
2013-02-08T09:55,2,1.56,8.0,1.25,9.75
2013-02-08T09:51,1,1.06,8.5,1.7,10.7
2013-02-08T09:55,1,0.6,7.5,1.5,9.5
2013-02-08T09:59,1,1.48,7.0,1.0,8.5
2013-02-05T19:17,1,5.18,19.0,4.0,24.5
2013-02-08T09:56,1,0.68,6.5,0.0,7.0
2013-02-08T09:57,1,1.19,7.5,1.5,9.5
2013-02-10T21:58,1,3.39,13.5,2.8,17.3
2013-02-05T19:18,1,6.36,20.5,0.0,22.0
2013-02-05T19:35,5,1.45,6.5,0.0,8.0
2013-02-05T19:21,1,2.82,13.0,2.8,17.3
2013-02-08T09:38,1,7.97,26.0,4.0,35.3
2013-02-08T10:01,1,0.86,5.5,0.0,6.0
2013-02-08T09:56,1,1.87,8.5,0.0,9.0
2013-02-08T09:56,1,2.44,10.5,2.1,13.1
2013-02-10T21:23,6,1.72,7.5,0.0,8.5
2013-02-05T19:14,6,0.89,7.0,1.6,10.1
2013-02-05T19:23,1,0.78,4.5,1.65,7.65
2013-02-05T19:21,2,0.76,5.5,1.3,8.3
2013-02-08T09:22,1,0.97,8.5,0.0,9.0
2013-02-05T19:13,5,2.33,10.0,2.75,14.25
2013-02-08T09:27,1,1.45,9.0,1.8,11.3
2013-02-05T19:12,5,2.65,10.5,1.0,13.0
2013-02-08T09:23,1,2.31,10.5,0.0,11.0
2013-02-08T09:34,1,0.84,7.5,0.0,8.0
2013-02-10T21:10,1,3.66,14.5,3.75,19.25
2013-02-05T19:18,1,1.58,8.5,1.0,11.0
2013-02-10T21:24,1,2.1,8.5,1.8,11.3
2013-02-05T19:24,1,0.7,5.5,1.3,8.3
2013-02-08T09:29,1,1.39,9.0,1.8,11.3
2013-02-05T19:38,1,0.99,5.5,0.0,7.0
2013-02-05T19:42,1,1.31,6.0,1.0,8.5
2013-02-10T22:25,5,1.13,6.0,0.0,7.0
2013-02-05T19:47,1,0.82,5.0,1.0,7.5
2013-02-08T10:09,1,2.39,11.5,2.88,14.88
2013-02-08T09:58,1,12.56,36.0,9.0,45.5
2013-02-08T10:10,1,1.13,9.0,2.25,11.75
2013-02-05T19:38,1,0.68,7.0,1.0,9.5
2013-02-05T19:25,3,4.52,17.5,0.0,19.0
2013-02-08T10:15,1,1.92,9.0,1.0,10.5
2013-02-10T22:17,6,3.72,14.0,2.0,17.0
2013-02-10T21:24,5,0.98,5.5,0.0,6.5
2013-02-10T21:16,1,2.03,9.5,0.0,10.5
2013-02-10T21:34,1,1.31,7.0,1.5,9.5
2013-02-10T21:22,1,3.36,11.0,0.0,12.0
2013-02-05T19:23,1,0.3,3.5,0.0,5.0
2013-02-05T19:18,1,1.61,8.0,0.0,9.5
2013-02-08T09:35,1,0.45,4.0,0.5,5.0
2013-02-10T21:08,1,9.59,28.5,5.8,40.1
2013-02-10T21:21,2,1.19,7.0,0.0,8.0
2013-02-05T19:29,1,0.15,8.0,1.8,11.3
2013-02-08T09:48,1,3.08,12.5,0.0,13.0
2013-02-05T19:37,4,0.86,4.5,0.0,6.0
2013-02-05T18:58,5,11.59,36.0,7.4,44.9
2013-02-08T09:56,1,1.43,6.0,1.5,8.0
2013-02-05T19:18,1,4.17,15.5,0.0,17.0
2013-02-10T22:00,1,2.69,9.5,0.0,10.5
2013-02-08T09:36,1,3.83,17.5,0.0,18.0
2013-02-08T09:26,1,4.45,24.0,4.8,29.3
2013-02-05T19:23,1,3.06,12.0,0.0,13.5
2013-02-08T09:52,1,0.94,7.5,1.88,9.88
2013-02-10T22:05,5,0.36,3.5,0.8,5.3
2013-02-10T21:44,5,5.04,18.0,0.0,19.0
2013-02-10T21:55,5,4.74,16.0,0.0,17.0
2013-02-08T09:51,1,1.52,8.5,1.7,10.7
2013-02-10T21:49,1,2.96,12.5,0.0,13.5
2013-02-10T21:46,1,4.3,17.5,0.0,18.5
2013-02-10T21:45,1,16.9,52.0,8.0,60.5
2013-02-10T22:03,3,1.13,5.5,0.0,6.5
2013-02-05T19:31,6,1.75,8.0,1.8,11.3
2013-02-10T21:48,1,2.33,9.5,1.0,11.5
2013-02-05T19:29,5,0.18,3.0,0.0,4.5
2013-02-05T19:13,5,3.01,12.0,0.0,13.5
2013-02-05T19:27,1,0.41,4.0,1.0,6.5
2013-02-05T19:20,1,2.08,10.0,2.2,13.7
2013-02-10T21:37,1,1.42,6.5,0.0,7.5
2013-02-10T21:31,1,2.91,10.0,0.0,11.0
2013-02-08T09:35,1,1.24,6.5,1.3,8.3
2013-02-05T19:12,4,1.09,6.5,0.0,8.0
2013-02-05T19:12,1,1.66,8.0,0.0,9.5
2013-02-08T09:19,1,0.77,6.5,0.0,7.0
2013-02-08T09:04,1,5.51,19.0,1.0,20.5
2013-02-10T21:05,1,0.0,52.0,10.0,62.0
2013-02-08T09:27,5,0.28,3.0,0.0,3.5
2013-02-08T09:21,4,0.86,6.0,0.0,6.5
2013-02-10T20:59,3,2.88,10.0,3.15,14.15
2013-02-08T09:24,1,0.58,5.0,0.0,5.5
2013-02-08T09:21,1,1.09,6.5,1.0,8.0
2013-02-08T09:02,1,3.4,16.0,3.2,19.7
2013-02-10T20:59,1,1.65,8.5,0.0,9.5
2013-02-08T09:20,5,0.79,6.0,1.0,7.5
2013-02-08T09:18,1,1.33,7.0,0.0,7.5
2013-02-10T20:47,1,7.51,24.5,0.0,25.5
2013-02-05T19:28,1,0.44,4.5,1.1,7.1
2013-02-05T19:31,5,0.6,4.0,0.0,5.5
2013-02-05T19:07,2,6.5,23.0,6.0,30.5
2013-02-10T21:35,1,1.13,5.5,0.0,6.5
2013-02-10T21:29,2,1.28,7.0,2.0,10.0
2013-02-10T21:00,1,1.65,8.0,2.55,11.55
2013-02-08T08:52,3,18.64,52.0,5.0,62.3
2013-02-08T09:12,1,2.34,12.5,1.25,14.25
2013-02-10T21:04,1,1.1,6.0,0.0,7.0
2013-02-08T09:27,5,0.26,3.5,0.0,4.0
2013-02-10T20:53,1,7.15,21.5,5.5,28.0
2013-02-10T20:38,1,20.67,52.0,0.0,52.5
2013-02-10T20:52,1,2.7,13.0,0.0,14.0
2013-02-10T20:45,1,12.75,45.5,0.0,46.5
2013-02-08T09:07,2,1.39,9.0,1.0,10.5
2013-02-08T08:59,2,3.05,16.0,1.0,17.5
2013-02-10T20:54,3,0.45,3.5,0.0,4.5
2013-02-10T20:49,1,1.05,6.0,1.0,8.0
2013-02-08T08:52,1,3.73,18.5,0.0,19.0
2013-02-08T09:57,1,2.32,11.5,0.0,12.0
2013-02-08T09:59,6,2.69,10.0,0.0,10.5
2013-02-08T09:44,1,11.66,36.5,0.0,41.8
2013-02-10T22:08,2,3.14,11.0,0.0,12.0
2013-02-08T09:51,5,2.59,12.5,1.0,14.0
2013-02-10T22:06,1,1.88,9.0,1.0,11.0
2013-02-10T22:14,6,0.41,4.0,1.12,6.12
2013-02-08T10:12,1,0.44,5.5,1.0,7.0
2013-02-08T10:19,1,0.82,4.5,0.0,5.0
2013-02-08T10:10,1,0.69,5.5,1.2,7.2
2013-02-05T19:40,1,1.77,8.0,1.8,11.3
2013-02-05T19:43,2,0.46,5.0,0.0,6.5
2013-02-08T10:14,5,0.8,4.5,0.9,5.9
2013-02-05T19:41,2,1.13,6.5,0.0,8.0
2013-02-10T22:02,5,7.7,24.0,0.0,25.0
2013-02-08T10:06,5,1.14,8.5,0.0,9.0
2013-02-10T22:10,4,1.73,13.5,0.0,14.5
2013-02-08T10:12,1,1.14,7.0,1.4,8.9
2013-02-08T10:00,1,2.42,10.5,0.0,11.0
2013-02-08T10:04,1,2.07,10.5,1.5,12.5
2013-02-08T10:01,1,3.53,14.0,1.0,15.5
2013-02-08T10:12,6,1.57,8.0,1.6,10.1
2013-02-08T10:08,1,0.05,4.5,1.12,6.12
2013-02-08T10:13,1,1.18,6.5,0.0,7.0
2013-02-05T19:37,1,2.43,9.5,2.1,13.1
2013-02-08T10:04,1,1.03,9.5,1.5,11.5
2013-02-05T19:26,2,3.1,15.5,3.4,20.4
2013-02-10T22:25,6,0.76,4.5,0.0,5.5
2013-02-08T09:58,1,1.4,9.0,0.5,10.0
2013-02-05T19:30,1,1.72,8.0,0.0,9.5
2013-02-08T10:03,1,0.88,5.5,0.0,6.0
2013-02-05T19:32,1,1.46,6.5,0.0,8.0
2013-02-08T10:04,2,0.97,6.5,1.0,8.0
2013-02-10T22:09,6,2.54,8.5,1.8,11.3
2013-02-08T09:52,6,5.3,18.5,3.7,22.7
2013-02-08T10:01,6,5.71,17.5,3.5,21.5
2013-02-08T09:59,1,1.73,8.5,0.0,9.0
2013-02-05T19:27,1,1.45,8.0,2.25,11.75
2013-02-05T19:29,1,0.26,10.5,2.3,14.3
2013-02-05T19:37,1,0.8,5.0,1.5,8.0
2013-02-08T10:04,1,0.56,6.0,0.0,6.5
2013-02-08T10:19,2,1.31,9.0,2.25,11.75
2013-02-08T10:29,2,0.81,6.0,0.0,6.5
2013-02-08T10:19,6,1.13,8.0,1.0,9.5
2013-02-05T19:47,1,1.54,7.0,1.6,10.1
2013-02-05T19:23,5,2.16,10.0,0.0,11.5
2013-02-08T09:21,1,4.58,20.0,4.0,24.5
2013-02-10T21:35,1,1.07,7.0,0.0,8.0
2013-02-08T09:46,1,0.5,4.5,0.0,5.0
2013-02-08T09:43,2,1.51,8.0,0.0,8.5
2013-02-10T21:37,1,2.32,9.5,2.0,12.5
2013-02-10T21:29,1,3.73,15.5,1.5,18.0
2013-02-10T21:32,1,2.23,10.0,2.1,13.1
2013-02-10T21:35,1,1.34,6.5,0.0,7.5
2013-02-08T09:30,5,4.4,17.5,3.0,21.0
2013-02-08T09:40,2,1.14,7.5,1.5,9.5
2013-02-08T09:39,1,0.85,8.5,0.0,9.0
2013-02-08T09:34,1,2.25,12.5,0.0,13.0
2013-02-10T21:39,1,2.43,9.0,1.9,11.9
2013-02-10T21:14,1,3.72,13.0,2.7,16.7
2013-02-10T20:54,1,12.44,37.5,7.6,46.1
2013-02-10T21:10,1,1.2,6.5,0.0,7.5
2013-02-08T09:10,5,1.66,14.0,2.8,17.3
2013-02-08T09:13,1,7.29,24.0,4.0,28.5
2013-02-08T09:10,1,1.37,13.5,0.0,14.0
2013-02-10T21:02,2,3.25,15.5,2.85,19.35
2013-02-10T21:17,2,0.84,5.0,1.1,7.1
2013-02-08T09:24,2,1.25,7.5,0.0,8.0
2013-02-10T21:16,2,3.38,11.5,0.0,12.5
2013-02-05T19:22,1,0.95,5.0,1.8,8.3
2013-02-08T09:22,6,1.32,10.5,0.0,11.0
2013-02-10T21:22,6,1.77,8.5,0.0,9.5
2013-02-10T21:07,6,17.37,52.0,10.4,67.7
2013-02-05T19:27,1,0.0,5.0,0.0,5.5
2013-02-05T19:24,1,0.86,5.0,0.0,6.5
2013-02-10T21:13,2,4.42,15.0,1.0,17.0
2013-02-08T09:29,1,1.21,8.5,0.0,9.0
2013-02-08T09:34,1,1.39,6.0,1.2,7.7
2013-02-08T09:33,1,1.88,8.0,1.6,10.1
2013-02-10T21:30,5,0.77,4.5,1.0,6.5
2013-02-10T21:19,5,4.2,14.5,2.5,18.0
2013-02-10T21:26,1,2.03,9.0,0.0,10.0
2013-02-10T21:16,1,1.91,8.0,0.0,9.0
2013-02-05T19:13,6,2.17,10.0,0.0,11.5
2013-02-05T19:09,1,3.01,13.0,0.0,14.5
2013-02-08T09:31,4,1.14,5.5,0.0,6.0
2013-02-05T19:18,1,1.0,6.5,0.0,8.0
2013-02-05T19:20,1,1.25,6.0,1.0,8.5
2013-02-05T19:08,6,2.52,13.0,2.0,16.5
2013-02-05T19:17,5,1.53,7.5,0.0,9.0
2013-02-10T21:17,5,2.58,11.0,2.3,14.3
